id	2HRS	4HRS	6HRS	8HRS	10HRS	12HRS	14HRS	16HRS	18HRS	20HRS	22HRS	24HRS
PBANKA_0703200	81.257767834949	74.9689286602038	73.8752174993786	79.0952025851355	85.1354710415113	78.6974894357445	70.6686552324136	68.1829480487199	56.4255530698484	74.7452150136714	35.6450410141685	41.9835943325876
PBANKA_0703300	55.5058414118817	61.9189659458116	42.0084514044246	69.3512304250559	48.5458612975391	51.5038528461347	38.0313199105145	59.3089734029331	60.6761123539647	48.222719363659	74.3972160079543	68.7049465572956
PBANKA_0703400	75.4412130251056	79.3189162316679	76.2117822520507	61.0241113596818	72.1352224707929	59.3835446184439	61.3223962217251	63.4601043997017	35.3218990802883	44.7924434501616	56.8729803629132	63.8081034054188
PBANKA_0703500	70.0720855083271	44.5438727317922	45.3890131742481	41.7598806860552	53.8901317424807	58.8366890380313	38.4787472035794	42.5304499130002	59.6818294804872	49.5898583146905	73.6763609246831	83.0474770072086
PBANKA_0703600	77.8523489932886	76.882923191648	68.8043748446433	72.9306487695749	70.0720855083271	70.8675118071091	49.2170022371365	67.5118071091225	68.5806611981109	79.5674869500373	77.8274919214517	82.7243350733284
PBANKA_0703900	95.7742977877206	97.0668655232414	97.613721103654	94.5314441958737	95.625155356699	92.6174496644295	90.430027342779	85.3343276162068	76.1372110365399	73.4775043499876	88.6403181705195	93.3134476758638
PBANKA_0704000	68.1829480487199	59.9304001988566	65.1255282127765	71.9860800397713	61.6206810837683	59.4829729057917	49.5898583146905	58.8366890380313	53.7658463832961	41.7350236142182	33.7559035545613	40.7158836689038
PBANKA_0704100	32.289336316182	43.6241610738255	27.2682078051206	23.5396470295799	36.6890380313199	16.4802386278896	5.96569724086503	15.6599552572707	38.6030325627641	17.9716629381059	10.9122545364156	22.5453641561024
PBANKA_0704200	43.5495898583147	33.3084762614964	41.9338801889137	43.9473030077057	45.2398707432264	60.7009694258016	64.0815311956252	57.6435495898583	49.9875714640815	45.2895848869003	31.6181953765846	18.8168033805618
PBANKA_0704300	35.048471290082	15.3368133233905	37.434750186428	12.8262490678598	43.027591349739	40.1193139448173	33.0101913994531	39.821029082774	44.7427293064877	49.9627143922446	9.22197365150385	4.05170270942083
PBANKA_0704400	57.2209793686304	46.2838677603778	47.0792940591598	40.641312453393	58.7372607506836	47.7752920705941	73.3532189908029	75.0932140193885	72.8312204822272	84.5637583892617	77.305493412876	76.4603529704201
PBANKA_0704500	80.3629132488193	74.894357444693	69.6246582152622	52.0258513547104	71.3895103156848	54.0392741735024	48.3967188665175	54.5115585384042	36.4156102411136	56.4752672135222	69.7738006462839	68.8540889883172
PBANKA_0704600	48.4464330101914	48.4464330101914	54.0641312453393	30.2013422818792	38.0561769823515	37.5093214019388	38.9013174248074	56.6741237882177	33.3333333333333	35.7196122296793	25.9507829977629	46.8804374844643
PBANKA_0704700	41.5361670395227	21.128511061397	42.8784489187174	47.2035794183445	22.4210787969177	28.1382053194134	47.5018642803878	58.3892617449664	84.3897588864032	76.1620681083768	78.1257767834949	69.326373353219
PBANKA_0705100	89.2866020382799	83.668903803132	72.5826497638578	78.7223465075814	70.6437981605767	70.0472284364902	70.3703703703704	75.3666418095948	81.0340541884166	92.841163310962	90.3554561272682	92.9405915983097
PBANKA_0705400	66.542381307482	60.9992542878449	73.2786477752921	49.8632861048968	69.0778026348496	66.8655232413622	85.3094705443699	88.043748446433	85.6077554064131	74.1983594332588	74.1735023614218	65.3740989311459
